,Tweet_Id,In_Reply_To_Status_Id,In_Reply_To_User_Id,Timestamp,Source,Text,Expanded_Urls,Point,Name,Retweet_Count,Favorite_Count,Breed,Breed_Confidence,isDog,Stage,Name_Lenght
1509,675497103322386432,nan,nan,2015-12-12 02:07:14,Twitter for iPhone,Meet Reggie. He's going for the world record. Must concentrate. Focus up pup. 11/10 we all believe in you Reggie https://t.co/h3AWz4AzuC,https://twitter.com/dog_rates/status/675497103322386432/photo/1,1.1,Reggie,1443.0,3397.0,Vizsla,0.5195890000000001,True,,6.0
1510,675489971617296384,nan,nan,2015-12-12 01:38:53,Twitter for iPhone,RT until we find this dog. Clearly a cool dog (front leg relaxed out window). Looks to be a superb driver. 10/10 https://t.co/MnTrKaQ8Wn,https://twitter.com/dog_rates/status/675489971617296384/photo/1,1.0,,672.0,1406.0,West Highland White Terrier,0.139613,True,,
1511,675483430902214656,nan,nan,2015-12-12 01:12:54,Twitter for iPhone,Rare shielded battle dog here. Very happy about abundance of lettuce. Painfully slow fetcher. Still petable. 5/10 https://t.co/C3tlKVq7eO,https://twitter.com/dog_rates/status/675483430902214656/photo/1,0.5,,1081.0,1985.0,Box Turtle,0.543706,False,,
1513,675372240448454658,nan,nan,2015-12-11 17:51:04,Twitter for iPhone,"The tail alone is 13/10. Great dog, better owner https://t.co/IyAXinfyju",https://twitter.com/dog_rates/status/675372240448454658/photo/1,1.3,,563.0,1838.0,Chihuahua,0.4163850000000001,True,,
1514,675362609739206656,nan,nan,2015-12-11 17:12:48,Twitter for iPhone,This is Daisy. She loves that shoe. Still no seat belt. Super churlish. 12/10 the dogs are killing it today https://t.co/cZlkvgRPdn,https://twitter.com/dog_rates/status/675362609739206656/photo/1,1.2,Daisy,262.0,1136.0,Labrador Retriever,0.479008,True,,5.0
1515,675354435921575936,nan,nan,2015-12-11 16:40:19,Twitter Web Client,Everyone needs to watch this. 13/10 https://t.co/Bb3xnpsWBC,https://twitter.com/dog_rates/status/675354435921575936/video/1,1.3,,18963.0,35178.0,Upright,0.181351,True,,
1516,675349384339542016,6.749998076819087e+17,4196983835.0,2015-12-11 16:20:15,Twitter for iPhone,Yea I lied. Here's more. All 13/10 https://t.co/ZQZf2U4xCP,"https://twitter.com/dog_rates/status/675349384339542016/photo/1,https://twitter.com/dog_rates/status/675349384339542016/photo/1,https://twitter.com/dog_rates/status/675349384339542016/photo/1,https://twitter.com/dog_rates/status/675349384339542016/photo/1",1.3,,2532.0,4237.0,Borzoi,0.866367,True,,
1518,675166823650848770,nan,nan,2015-12-11 04:14:49,Twitter for iPhone,This is Arnold. He broke his leg saving a handicapped child from a forest fire. True hero. 10/10 inspirational dog https://t.co/bijCeHeX4C,https://twitter.com/dog_rates/status/675166823650848770/photo/1,1.0,Arnold,1795.0,3920.0,Llama,0.284394,False,,6.0
1520,675149409102012420,nan,nan,2015-12-11 03:05:37,Twitter for iPhone,holy shit 12/10 https://t.co/p6O8X93bTQ,https://twitter.com/dog_rates/status/675149409102012420/photo/1,1.2,,1878.0,4037.0,Chow,0.999876,True,,
1521,675147105808306176,nan,nan,2015-12-11 02:56:28,Twitter for iPhone,When you're presenting a group project and the 4th guy tells the teacher that he did all the work. 10/10 https://t.co/f50mbB4UWS,https://twitter.com/dog_rates/status/675147105808306176/photo/1,1.0,,273.0,1026.0,Golden Retriever,0.949215,True,,
1522,675146535592706048,nan,nan,2015-12-11 02:54:12,Twitter for iPhone,This is Coops. He's yelling at the carpet. Not very productive Coops. 7/10 https://t.co/Uz52oYnHzF,https://twitter.com/dog_rates/status/675146535592706048/photo/1,0.7,Coops,349.0,1300.0,Dingo,0.229944,True,,5.0
1523,675145476954566656,nan,nan,2015-12-11 02:49:59,Twitter for iPhone,What an honor. 3 dogs here. Blond one is clearly a gymnast. Other two just confused. Very nifty pups. 9/10 for all https://t.co/YDgstgIDGs,https://twitter.com/dog_rates/status/675145476954566656/photo/1,0.9,,1011.0,2305.0,Labrador Retriever,0.458746,True,,
1524,675135153782571009,nan,nan,2015-12-11 02:08:58,Twitter for iPhone,This is Steven. He got locked outside. Damn it Steven. 5/10 nice grill tho https://t.co/zf7Sxxjfp3,https://twitter.com/dog_rates/status/675135153782571009/photo/1,0.5,Steven,542.0,1398.0,Stove,0.587507,False,,6.0
1526,675111688094527488,nan,nan,2015-12-11 00:35:44,Twitter for iPhone,Say hello to Oliver. He thought what was inside the pillow should be outside the pillow. Blurry since birth. 8/10 https://t.co/lFU9W31Fg9,https://twitter.com/dog_rates/status/675111688094527488/photo/1,0.8,Oliver,283.0,1042.0,Labrador Retriever,0.631501,True,,6.0
1527,675109292475830276,nan,nan,2015-12-11 00:26:12,Twitter for iPhone,C'mon guys. We've been over this. We only rate dogs. This is a cow. Please only submit dogs. Thank you...... 9/10 https://t.co/WjcELNEqN2,https://twitter.com/dog_rates/status/675109292475830276/photo/1,0.9,,1259.0,3006.0,Dalmatian,0.989519,True,,
1528,675047298674663426,nan,nan,2015-12-10 20:19:52,Twitter for iPhone,This is a fluffy albino Bacardi Columbia mix. Excellent at the tweets. 11/10 would hug gently https://t.co/diboDRUuEI,https://twitter.com/dog_rates/status/675047298674663426/photo/1,1.1,,366.0,1141.0,Samoyed,0.978007,True,,
1529,675015141583413248,nan,nan,2015-12-10 18:12:05,Twitter for iPhone,Meet Moe. He's a golden Fetty Woof. Doesn't respect the authorities. Might own a motorhome? 10/10 revolutionary pup https://t.co/JAncIdNp8G,https://twitter.com/dog_rates/status/675015141583413248/photo/1,1.0,Moe,1335.0,2918.0,Street Sign,0.258372,True,,3.0
1531,675003128568291329,nan,nan,2015-12-10 17:24:21,Twitter for iPhone,Meet Laela. She's adorable. Magnificent eyes. But I don't see a seat belt. Insubordinate.. and churlish. Still 12/10 https://t.co/pCGDgLkLo6,"https://twitter.com/dog_rates/status/675003128568291329/photo/1,https://twitter.com/dog_rates/status/675003128568291329/photo/1",1.2,Laela,517.0,1672.0,Pembroke,0.655279,True,,5.0
1532,674999807681908736,6.747933991411466e+17,4196983835.0,2015-12-10 17:11:09,Twitter for iPhone,Ok last one of these. I may try to make some myself. Anyway here ya go. 13/10 https://t.co/i9CDd1oEu8,https://twitter.com/dog_rates/status/674999807681908736/photo/1,1.3,,1232.0,2433.0,Rottweiler,0.591829,True,,
1533,674805413498527744,nan,nan,2015-12-10 04:18:42,Twitter for iPhone,"When your entire life is crumbling before you and you're trying really hard to hold your shit together.
10/10 https://t.co/vqFkgYPCW8",https://twitter.com/dog_rates/status/674805413498527744/video/1,1.0,,391.0,934.0,English Springer,0.594467,True,,
1534,674800520222154752,nan,nan,2015-12-10 03:59:15,Twitter for iPhone,This is Tedders. He broke his leg saving babies from the Pompeii eruption. 11/10 where's his Purple Heart? @POTUS https://t.co/cMI2AcLm4B,https://twitter.com/dog_rates/status/674800520222154752/photo/1,1.1,Tedders,949.0,3240.0,Pembroke,0.8764790000000001,True,,7.0
1535,674793399141146624,6.717299066283418e+17,4196983835.0,2015-12-10 03:30:58,Twitter for iPhone,I have found another. 13/10 https://t.co/HwroPYv8pY,https://twitter.com/dog_rates/status/674793399141146624/photo/1,1.3,,1225.0,2697.0,Giant Schnauzer,0.119693,True,,
1536,674790488185167872,nan,nan,2015-12-10 03:19:24,Twitter for iPhone,ER... MER... GERD 13/10 https://t.co/L1puJISV1a,https://twitter.com/dog_rates/status/674790488185167872/photo/1,1.3,,278.0,1180.0,Labrador Retriever,0.8019029999999999,True,,
1537,674788554665512960,nan,nan,2015-12-10 03:11:43,Twitter for iPhone,Say hello to Maggie. She's a Western Septic Downy. Pretends to be Mexican. Great hardwood flooring. 9/10 https://t.co/P3ElQ2wsjb,https://twitter.com/dog_rates/status/674788554665512960/photo/1,0.9,Maggie,230.0,871.0,Miniature Poodle,0.349561,True,,6.0
1538,674781762103414784,nan,nan,2015-12-10 02:44:43,Twitter for iPhone,Bedazzled pup here. Fashionable af. Super yellow. Looks hella fluffy. Webbed paws for efficient fetching. 8/10 https://t.co/ot8yMUGodj,https://twitter.com/dog_rates/status/674781762103414784/photo/1,0.8,,1335.0,2169.0,Ocarina,0.148975,False,,
1540,674767892831932416,nan,nan,2015-12-10 01:49:36,Twitter for iPhone,This pup was carefully tossed to make it look like she's riding that horse. I have no words this is fabulous. 12/10 https://t.co/Bob33W4sfD,https://twitter.com/dog_rates/status/674767892831932416/photo/1,1.2,,883.0,1981.0,Shower Curtain,0.238855,False,,
1541,674764817387900928,nan,nan,2015-12-10 01:37:23,Twitter for iPhone,These two pups are masters of camouflage. Very dedicated to the craft. Both must've spent decades practicing. 10/10s https://t.co/RBiQ8hPqwr,"https://twitter.com/dog_rates/status/674764817387900928/photo/1,https://twitter.com/dog_rates/status/674764817387900928/photo/1",1.0,,263.0,852.0,Samoyed,0.634695,True,,
1542,674754018082705410,6.747522332008202e+17,4196983835.0,2015-12-10 00:54:28,Twitter for iPhone,Just received another perfect photo of dogs and the sunset. 12/10 https://t.co/9YmNcxA2Cc,https://twitter.com/dog_rates/status/674754018082705410/photo/1,1.2,,488.0,1456.0,Seashore,0.352321,False,,
1543,674752233200820224,nan,nan,2015-12-10 00:47:23,Twitter for iPhone,Everyone please just appreciate how perfect these two photos are. 12/10 for both https://t.co/rLf7asnHxO,"https://twitter.com/dog_rates/status/674752233200820224/photo/1,https://twitter.com/dog_rates/status/674752233200820224/photo/1",1.2,,516.0,1580.0,Vizsla,0.665516,True,,
1544,674743008475090944,nan,nan,2015-12-10 00:10:43,Twitter for iPhone,This is Sophie. She just saw a spider. 10/10 don't just stand there Sophie https://t.co/VagYftZccT,https://twitter.com/dog_rates/status/674743008475090944/photo/1,1.0,Sophie,607.0,1514.0,Bernese Mountain Dog,0.583054,True,,6.0
1545,674739953134403584,nan,nan,2015-12-09 23:58:35,Twitter for iPhone,"""🎶 DO YOU BELIEVE IN LIFE AFTER LOVE 🎶""
11/10 https://t.co/URNs5zFskc",https://twitter.com/dog_rates/status/674739953134403584/photo/1,1.1,,437.0,1194.0,Dandie Dinmont,0.17591500000000002,True,,
1547,674690135443775488,nan,nan,2015-12-09 20:40:38,Twitter for iPhone,Meet Patrick. He's an exotic pup. Jumps great distances for a dog. Always gets injured when I toss him a ball. 3/10 https://t.co/Unz1uNrOzo,https://twitter.com/dog_rates/status/674690135443775488/photo/1,0.3,Patrick,510.0,1237.0,Tick,0.242538,False,,7.0
1548,674670581682434048,nan,nan,2015-12-09 19:22:56,Twitter for iPhone,Meet Jeb &amp; Bush. Jeb is somehow stuck in that fence and Bush won't stop whispering sweet nothings in his ear. 9/10s https://t.co/NRNExUy9Hm,https://twitter.com/dog_rates/status/674670581682434048/photo/1,0.9,Jeb,729.0,1751.0,Malamute,0.180079,True,,3.0
1550,674646392044941312,nan,nan,2015-12-09 17:46:48,Twitter for iPhone,Two gorgeous dogs here. Little waddling dog is a rebel. Refuses to look at camera. Must be a preteen. 5/10 &amp; 8/10 https://t.co/YPfw7oahbD,https://twitter.com/dog_rates/status/674646392044941312/photo/1,0.5,,557.0,1533.0,Flat-Coated Retriever,0.837448,True,,
1551,674644256330530816,nan,nan,2015-12-09 17:38:19,Twitter for iPhone,When you see sophomores in high school driving. 11/10 https://t.co/m6aC8d1Kzp,https://twitter.com/dog_rates/status/674644256330530816/photo/1,1.1,,311.0,1111.0,Soccer Ball,0.335692,True,,
1553,674632714662858753,nan,nan,2015-12-09 16:52:27,Twitter for iPhone,Rare submerged pup here. Holds breath for a long time. Frowning because that spoon ignores him. 5/10 would still pet https://t.co/EJzzNHE8bE,https://twitter.com/dog_rates/status/674632714662858753/photo/1,0.5,,637.0,1617.0,Jellyfish,0.432748,False,,
1554,674468880899788800,nan,nan,2015-12-09 06:01:26,Twitter for iPhone,This is Louis. He thinks he's flying. 13/10 this is a legendary pup https://t.co/6d9WziPXmx,"https://twitter.com/dog_rates/status/674468880899788800/photo/1,https://twitter.com/dog_rates/status/674468880899788800/photo/1",1.3,Louis,2275.0,6676.0,Chow,0.52623,True,,5.0
1556,674436901579923456,nan,nan,2015-12-09 03:54:22,Twitter for iPhone,Meet Bailey. She plays with her food. Very childish. Doesn't even need a battle helmet smh. Still cute though. 9/10 https://t.co/CLEOjxhTEx,https://twitter.com/dog_rates/status/674436901579923456/photo/1,0.9,Bailey,426.0,1198.0,Acorn Squash,0.375392,False,,6.0
1557,674422304705744896,nan,nan,2015-12-09 02:56:22,Twitter for iPhone,This is Ava. She doesn't understand flowers. 12/10 would caress firmly https://t.co/BxTJAFSIgk,https://twitter.com/dog_rates/status/674422304705744896/photo/1,1.2,Ava,592.0,1536.0,Golden Retriever,0.964497,True,,3.0
1558,674416750885273600,nan,nan,2015-12-09 02:34:18,Twitter for iPhone,This is Jonah. He's a Stinted Fisher Price. Enjoys chewing on his miniature RipStik. 10/10 very upbeat fellow https://t.co/7qjXy1uUYY,https://twitter.com/dog_rates/status/674416750885273600/photo/1,1.0,Jonah,157.0,731.0,Chihuahua,0.28720100000000004,True,,5.0
1559,674410619106390016,nan,nan,2015-12-09 02:09:56,Twitter for iPhone,This is Lenny. He wants to be a sprinkler. 10/10 you got this Lenny https://t.co/CZ0YaB40Hn,https://twitter.com/dog_rates/status/674410619106390016/photo/1,1.0,Lenny,515.0,1289.0,Brown Bear,0.698207,False,,5.0
1560,674394782723014656,nan,nan,2015-12-09 01:07:00,Twitter for iPhone,This is Gary. He's a hide and seek champion. Second only to Kony. 8/10 Gary has a gift https://t.co/cAlB4XCcsi,https://twitter.com/dog_rates/status/674394782723014656/photo/1,0.8,Gary,635.0,1607.0,Toilet Tissue,0.109099,True,,4.0
1561,674372068062928900,nan,nan,2015-12-08 23:36:44,Twitter for iPhone,Meet Chesney. On the outside he stays calm &amp; collected. On the inside he's having a complete mental breakdown. 10/10 https://t.co/G4m0TFY9uc,https://twitter.com/dog_rates/status/674372068062928900/photo/1,1.0,Chesney,346.0,931.0,Seashore,0.34612600000000004,False,,7.0
1563,674291837063053312,nan,nan,2015-12-08 18:17:56,Twitter for iPhone,This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK,https://twitter.com/dog_rates/status/674291837063053312/photo/1,1.1,Kenny,6533.0,15817.0,Cardigan,0.611525,True,,5.0
1564,674271431610523648,nan,nan,2015-12-08 16:56:51,Twitter for iPhone,"""AT DAWN, WE RIDE""
10/10 for both dogs https://t.co/3aXX6wH6it",https://twitter.com/dog_rates/status/674271431610523648/photo/1,1.0,,800.0,1682.0,German Shepherd,0.991454,True,,
1565,674269164442398721,nan,nan,2015-12-08 16:47:50,Twitter for iPhone,"This is Bob. He's a Juniper Fitzsimmons. His body is 2, but his face is 85. Always looks miserable. Nice stool. 8/10 https://t.co/vYe9RlVz2N",https://twitter.com/dog_rates/status/674269164442398721/photo/1,0.8,Bob,255.0,961.0,Pug,0.6229210000000001,True,,3.0
1566,674265582246694913,nan,nan,2015-12-08 16:33:36,Twitter for iPhone,This is Henry. He's a shit dog. Short pointy ears. Leaves trail of pee. Not fluffy. Doesn't come when called. 2/10 https://t.co/Pu9RhfHDEQ,https://twitter.com/dog_rates/status/674265582246694913/photo/1,0.2,Henry,936.0,1766.0,Slug,0.998075,False,,5.0
1568,674255168825880576,nan,nan,2015-12-08 15:52:13,Twitter for iPhone,Say hello to Bobbay. He's a marshmallow wizard. 10/10 https://t.co/r6LZN1o1Gx,https://twitter.com/dog_rates/status/674255168825880576/photo/1,1.0,Bobbay,619.0,1581.0,Eskimo Dog,0.615741,True,,6.0
1569,674082852460433408,nan,nan,2015-12-08 04:27:30,Twitter for iPhone,This is a Sagitariot Baklava mix. Loves her new hat. 11/10 radiant pup https://t.co/Bko5kFJYUU,https://twitter.com/dog_rates/status/674082852460433408/photo/1,1.1,,186.0,804.0,Pomeranian,0.666957,True,,
1570,674075285688614912,nan,nan,2015-12-08 03:57:26,Twitter for iPhone,Say hello to Mitch. He thinks that's a hat. Nobody has told him yet. 11/10 please no one tell him https://t.co/7jOPktauh4,https://twitter.com/dog_rates/status/674075285688614912/photo/1,1.1,Mitch,316.0,1047.0,Airedale,0.305392,True,,5.0
1571,674063288070742018,nan,nan,2015-12-08 03:09:46,Twitter for iPhone,This is Earl. Earl is lost. Someone help Earl. He has no tags. Just trying to get home. 5/10 hang in there Earl https://t.co/1ZbfqAVDg6,https://twitter.com/dog_rates/status/674063288070742018/photo/1,0.5,Earl,2450.0,6769.0,Ostrich,0.661176,False,,4.0
1572,674053186244734976,nan,nan,2015-12-08 02:29:37,Twitter for iPhone,"This is Stanley. Yes he is aware of the spoon's presence, he just doesn't know what he should do about it. 10/10 https://t.co/gQAMg5ypW5",https://twitter.com/dog_rates/status/674053186244734976/photo/1,1.0,Stanley,1441.0,3576.0,Cardigan,0.984725,True,,7.0
1573,674051556661161984,nan,nan,2015-12-08 02:23:09,Twitter for iPhone,This is Lucy. She knits. Specializes in toboggans. 10/10 I'd buy a toboggan from Lucy https://t.co/YE2XDHy4Yk,https://twitter.com/dog_rates/status/674051556661161984/photo/1,1.0,Lucy,530.0,1564.0,Shih-Tzu,0.179777,True,,4.0
1575,674042553264685056,nan,nan,2015-12-08 01:47:22,Twitter for iPhone,Yea I can't handle the cuteness anymore. Curls for days. 12/10 for all https://t.co/sAI6gCGZYX,https://twitter.com/dog_rates/status/674042553264685056/photo/1,1.2,,142.0,772.0,Toy Poodle,0.927975,True,,
1577,674036086168010753,nan,nan,2015-12-08 01:21:40,Twitter for iPhone,Meet Daisy. She has no eyes &amp; her face has been blurry since birth. Quite the trooper tho. Still havin a blast. 9/10 https://t.co/jcNdw43BIP,https://twitter.com/dog_rates/status/674036086168010753/photo/1,0.9,Daisy,240.0,906.0,Toy Poodle,0.685617,True,,5.0
1578,674024893172875264,nan,nan,2015-12-08 00:37:11,Twitter for iPhone,When you realize it doesn't matter how hard you study. You're still going to fail. 10/10 https://t.co/qzYXbyv0SJ,https://twitter.com/dog_rates/status/674024893172875264/photo/1,1.0,,1360.0,1914.0,Pomeranian,0.6485,True,,
1579,674019345211760640,nan,nan,2015-12-08 00:15:09,Twitter for iPhone,This is Acro. You briefly see her out of the corner of your eye. You look and she's not there. 10/10 mysterious pup https://t.co/fqiEsTduEs,https://twitter.com/dog_rates/status/674019345211760640/photo/1,1.0,Acro,340.0,1208.0,Collie,0.992732,True,,4.0
1580,674014384960745472,nan,nan,2015-12-07 23:55:26,Twitter for iPhone,Say hello to Aiden. His eyes are magical. Loves his little Guy Fieri friend. Sneaky tongue slip. 11/10 would caress https://t.co/Ac37LOe3xD,https://twitter.com/dog_rates/status/674014384960745472/photo/1,1.1,Aiden,714.0,1676.0,Pembroke,0.74232,True,,5.0
1581,674008982932058114,nan,nan,2015-12-07 23:33:58,Twitter for iPhone,This pup is sad bc he didn't get to be the toy car. Also he has shitty money management skills. 10/10 still cute tho https://t.co/PiSXXZjDSJ,https://twitter.com/dog_rates/status/674008982932058114/photo/1,1.0,,393.0,1297.0,Jigsaw Puzzle,0.97081,False,,
1584,673906403526995968,nan,nan,2015-12-07 16:46:21,Twitter for iPhone,Guys I'm getting real tired of this. We only rate dogs. Please don't send in other things like this Bulbasaur. 3/10 https://t.co/t5rQHl6W8M,https://twitter.com/dog_rates/status/673906403526995968/photo/1,0.3,,1799.0,3406.0,Toilet Seat,0.683319,False,,
1585,673887867907739649,nan,nan,2015-12-07 15:32:42,Twitter for iPhone,When you're having a great time sleeping and your mom comes in and turns on the lights. 10/10 https://t.co/6qYd6BNSPd,"https://twitter.com/dog_rates/status/673887867907739649/photo/1,https://twitter.com/dog_rates/status/673887867907739649/photo/1",1.0,,274.0,994.0,Brabancon Griffon,0.216767,True,,
1586,673715861853720576,nan,nan,2015-12-07 04:09:13,Twitter for iPhone,This is a heavily opinionated dog. Loves walls. Nobody knows how the hair works. Always ready for a kiss. 4/10 https://t.co/dFiaKZ9cDl,https://twitter.com/dog_rates/status/673715861853720576/photo/1,0.4,,2303.0,3815.0,Suit,0.404115,False,,
1587,673711475735838725,nan,nan,2015-12-07 03:51:47,Twitter for iPhone,🎶 HELLO FROM THE OTHER SIIIIIIIIDE 🎶 10/10 https://t.co/MTOOksRzvH,https://twitter.com/dog_rates/status/673711475735838725/photo/1,1.0,,325.0,1114.0,Maltese Dog,0.607401,True,,
1588,673709992831262724,nan,nan,2015-12-07 03:45:53,Twitter for iPhone,I know a lot of you are studying for finals. Good luck! Here's this. It should help somehow. 12/10 https://t.co/s2ktuPQd79,https://twitter.com/dog_rates/status/673709992831262724/photo/1,1.2,,306.0,908.0,Chihuahua,0.330171,True,,
1589,673708611235921920,nan,nan,2015-12-07 03:40:24,Twitter for iPhone,This is Riley. She's just an adorable football fan. 12/10 I'd watch the sports with her https://t.co/kLV8zUCfc8,https://twitter.com/dog_rates/status/673708611235921920/photo/1,1.2,Riley,315.0,1153.0,Golden Retriever,0.936333,True,,5.0
1591,673705679337693185,nan,nan,2015-12-07 03:28:45,Twitter for iPhone,This is Dot. He found out you only pretended to throw the ball that one time. You don't fuck with Dot. 8/10 https://t.co/Ymg4fwKlZd,https://twitter.com/dog_rates/status/673705679337693185/photo/1,0.8,Dot,439.0,1337.0,Shih-Tzu,0.165383,True,,3.0
1592,673700254269775872,nan,nan,2015-12-07 03:07:12,Twitter for iPhone,Large blue dog here. Cool shades. Flipping us off w both hands. Obviously a preteen. 3/10 for rude blue preteen pup https://t.co/mcPd5AFfhA,https://twitter.com/dog_rates/status/673700254269775872/photo/1,0.3,,638.0,1532.0,Water Bottle,0.614536,False,,
1594,673689733134946305,nan,nan,2015-12-07 02:25:23,Twitter for iPhone,When you're having a blast and remember tomorrow's Monday. 11/10 https://t.co/YPsJasNVGe,"https://twitter.com/dog_rates/status/673689733134946305/photo/1,https://twitter.com/dog_rates/status/673689733134946305/photo/1",1.1,,700.0,1855.0,Chesapeake Bay Retriever,0.38222,True,,
1595,673688752737402881,nan,nan,2015-12-07 02:21:29,Twitter for iPhone,Meet Larry. He doesn't know how to shoe. 9/10 damn it Larry https://t.co/jMki5GOV3y,https://twitter.com/dog_rates/status/673688752737402881/photo/1,0.9,Larry,534.0,1325.0,Soft-Coated Wheaten Terrier,0.340806,True,,5.0
1596,673686845050527744,nan,nan,2015-12-07 02:13:55,Twitter for iPhone,This is George. He's upset that the 4th of July isn't everyday. 11/10 https://t.co/wImU0jdx3E,https://twitter.com/dog_rates/status/673686845050527744/photo/1,1.1,George,479.0,1544.0,Pekinese,0.185903,True,,6.0
1597,673680198160809984,nan,nan,2015-12-07 01:47:30,Twitter for iPhone,This is Shnuggles. I would kill for Shnuggles. 13/10 https://t.co/GwvpQiQ7oQ,https://twitter.com/dog_rates/status/673680198160809984/photo/1,1.3,Shnuggles,521.0,1460.0,Samoyed,0.989853,True,,9.0
1598,673662677122719744,nan,nan,2015-12-07 00:37:52,Twitter for iPhone,This is Kendall. 12/10 would cuddle the hell out of https://t.co/fJulMurnfj,https://twitter.com/dog_rates/status/673662677122719744/photo/1,1.2,Kendall,397.0,1339.0,Labrador Retriever,0.95767,True,,7.0
1600,673636718965334016,nan,nan,2015-12-06 22:54:44,Twitter for iPhone,This is a Lofted Aphrodisiac Terrier named Kip. Big fan of bed n breakfasts. Fits perfectly. 10/10 would pet firmly https://t.co/gKlLpNzIl3,https://twitter.com/dog_rates/status/673636718965334016/photo/1,1.0,Kip,404.0,1194.0,Wombat,0.880257,False,,3.0
1602,673583129559498752,nan,nan,2015-12-06 19:21:47,Twitter for iPhone,This is Sandy. She loves her spot by the tree. Contemplating her true purpose in the universe. Wears socks. 11/10 https://t.co/JpoEvgbDug,https://twitter.com/dog_rates/status/673583129559498752/photo/1,1.1,Sandy,403.0,1273.0,Arctic Fox,0.113946,True,,5.0
1603,673580926094458881,nan,nan,2015-12-06 19:13:01,Twitter for iPhone,When you ask your professor about extra credit on the last day of class. 8/10 https://t.co/H6rqZyE4NP,https://twitter.com/dog_rates/status/673580926094458881/photo/1,0.8,,297.0,882.0,Beagle,0.985062,True,,
1604,673576835670777856,nan,nan,2015-12-06 18:56:46,Twitter for iPhone,Sun burnt dog here. Quite large. Wants to promote peace. Looks unemployed. Ears for days. 7/10 would pet profusely https://t.co/WlKiN3ll0w,https://twitter.com/dog_rates/status/673576835670777856/photo/1,0.7,,613.0,1482.0,Teddy,0.25521,False,,
1606,673359818736984064,nan,nan,2015-12-06 04:34:25,Twitter for iPhone,This is Steve. He was just relaxing in hot tub when he was intruded upon. 8/10 poor little pup https://t.co/EPq0MRAraJ,https://twitter.com/dog_rates/status/673359818736984064/photo/1,0.8,Steve,728.0,1558.0,English Setter,0.6965680000000001,True,,5.0
1607,673355879178194945,nan,nan,2015-12-06 04:18:46,Twitter for iPhone,This is Koda. She's a boss. Helps shift gears. Can even drive herself. Still no seat belt (reckless af). 11/10 https://t.co/0zUxlrhZrQ,"https://twitter.com/dog_rates/status/673355879178194945/photo/1,https://twitter.com/dog_rates/status/673355879178194945/photo/1,https://twitter.com/dog_rates/status/673355879178194945/photo/1",1.1,Koda,652.0,1606.0,Rottweiler,0.5292479999999999,True,,4.0
1608,673352124999274496,nan,nan,2015-12-06 04:03:51,Twitter for iPhone,*lets out a tiny screech and then goes into complete cardiac arrest* 12/10 https://t.co/az5PLGzVNJ,https://twitter.com/dog_rates/status/673352124999274496/photo/1,1.2,,597.0,1761.0,Golden Retriever,0.672808,True,,
1609,673350198937153538,nan,nan,2015-12-06 03:56:12,Twitter for iPhone,This is Bella. She's a Genghis Flopped Canuck. Stuck in trash can. 9/10 not to happy about it https://t.co/RMv9EAv57u,https://twitter.com/dog_rates/status/673350198937153538/photo/1,0.9,Bella,229.0,784.0,West Highland White Terrier,0.11918800000000003,True,,5.0
1610,673345638550134785,nan,nan,2015-12-06 03:38:05,Twitter for iPhone,This is Gerald. He's a fluffy lil yellow pup. Always looks like his favorite team just lost on a hail mary. 7/10 https://t.co/GpSkpN8kXS,https://twitter.com/dog_rates/status/673345638550134785/photo/1,0.7,Gerald,1422.0,2700.0,Hamster,0.761025,False,,6.0
1611,673343217010679808,nan,nan,2015-12-06 03:28:27,Twitter for iPhone,IT'S SO SMALL ERMERGERF 11/10 https://t.co/dNUbKOSiWW,https://twitter.com/dog_rates/status/673343217010679808/photo/1,1.1,,289.0,1038.0,Chihuahua,0.541408,True,,
1613,673320132811366400,nan,nan,2015-12-06 01:56:44,Twitter for iPhone,This is Frankie. He's wearing blush. 11/10 really accents the cheek bones https://t.co/iJABMhVidf,"https://twitter.com/dog_rates/status/673320132811366400/photo/1,https://twitter.com/dog_rates/status/673320132811366400/photo/1,https://twitter.com/dog_rates/status/673320132811366400/photo/1,https://twitter.com/dog_rates/status/673320132811366400/photo/1",1.1,Frankie,8705.0,14441.0,Samoyed,0.978833,True,,7.0
1614,673317986296586240,nan,nan,2015-12-06 01:48:12,Twitter for iPhone,Take a moment and appreciate how these two dogs fell asleep. Simply magnificent. 10/10 for both https://t.co/juX48bWpng,"https://twitter.com/dog_rates/status/673317986296586240/photo/1,https://twitter.com/dog_rates/status/673317986296586240/photo/1",1.0,,293.0,924.0,Miniature Pinscher,0.384099,True,,
1616,673270968295534593,nan,nan,2015-12-05 22:41:22,Twitter for iPhone,This is Mac. His dad's probably a lawyer. 11/10 https://t.co/mjC0QpXGum,https://twitter.com/dog_rates/status/673270968295534593/photo/1,1.1,Mac,400.0,1134.0,Shih-Tzu,0.610453,True,,3.0
1617,673240798075449344,nan,nan,2015-12-05 20:41:29,Twitter for iPhone,Magical floating dog here. Very calm. Always hangs by the pond. Rather moist. Good listener. 6/10 personally I'd pet https://t.co/1euKoOvy49,https://twitter.com/dog_rates/status/673240798075449344/photo/1,0.6,,798.0,1510.0,Airedale,0.443004,True,,
